alg,frame1,frame2,seconds,hd
FFVR,169,168,4.69361,2.62386
none,170,169,0,2.82383
FM2D,170,169,0.496731,2.39675
FM3D,170,169,15.9556,2.82383
ICP,170,169,0.47729,2.69321
PCA,170,169,0.000709,2.52664
FVR,170,169,18.5711,2.51917
FVR3D,170,169,37.8787,3.26618
FVR3D-2,170,169,19.6434,2.79035
FFVR,170,169,4.65491,2.549
none,171,170,0,2.63348
FM2D,171,170,0.501183,2.55153
FM3D,171,170,15.9255,2.63348
ICP,171,170,0.797105,2.51184
PCA,171,170,0.00067,2.64487
FVR,171,170,18.3514,3.20364
FVR3D,171,170,37.9338,2.81175
FVR3D-2,171,170,19.6402,2.40797
FFVR,171,170,4.66265,2.74816
none,172,171,0,3.68883
FM2D,172,171,0.506523,3.4075
FM3D,172,171,16.0879,3.68883
ICP,172,171,0.821761,4.1143
PCA,172,171,0.000672,3.76002
FVR,172,171,18.6572,3.54425
FVR3D,172,171,38.0933,3.71411
FVR3D-2,172,171,19.6615,4.82784
FFVR,172,171,4.69323,3.46202
none,173,172,0,3.42161
FM2D,173,172,0.574198,3.42696
FM3D,173,172,15.8941,3.42161
ICP,173,172,0.496225,3.75924
PCA,173,172,0.000672,3.54874
FVR,173,172,18.5322,3.89311
FVR3D,173,172,37.9894,3.55875
FVR3D-2,173,172,19.7298,3.69032
FFVR,173,172,4.62443,3.60709
none,174,173,0,2.99808
FM2D,174,173,0.512011,2.86852
FM3D,174,173,15.9242,2.99808
ICP,174,173,0.51893,3.14878
PCA,174,173,0.000745,3.47176
FVR,174,173,18.4443,3.20327
FVR3D,174,173,38.0505,2.66417
FVR3D-2,174,173,19.8071,3.16676
FFVR,174,173,4.67421,3.34078
none,175,174,0,2.64688
FM2D,175,174,0.551162,3.29772
FM3D,175,174,15.9338,2.64688
ICP,175,174,0.684098,2.80215
PCA,175,174,0.000974,2.76095
FVR,175,174,18.3197,2.91618
FVR3D,175,174,37.978,2.89904
FVR3D-2,175,174,20.1045,3.07911
FFVR,175,174,4.57809,3.05837
none,176,175,0,2.86007
FM2D,176,175,0.529133,2.91855
FM3D,176,175,15.908,2.86007
ICP,176,175,0.486629,2.92073
PCA,176,175,0.000723,3.01438
FVR,176,175,18.5245,2.816
FVR3D,176,175,37.8273,3.18001
FVR3D-2,176,175,19.467,3.1724
FFVR,176,175,4.55055,3.70904
none,177,176,0,2.64962
FM2D,177,176,0.60613,2.41733
FM3D,177,176,16.0292,2.64962
ICP,177,176,0.666938,2.60233
PCA,177,176,0.00067,2.72105
FVR,177,176,18.6221,2.98485
FVR3D,177,176,38.1847,3.00773
FVR3D-2,177,176,19.9734,2.5168
FFVR,177,176,4.6547,2.51926
none,178,177,0,2.52941
FM2D,178,177,0.528479,2.51694
FM3D,178,177,15.8833,2.52941
ICP,178,177,0.655416,2.22604
PCA,178,177,0.000679,2.81865
FVR,178,177,18.6372,2.6224
FVR3D,178,177,38.1806,4.2838
FVR3D-2,178,177,19.8881,2.30395
FFVR,178,177,4.66607,2.90948
none,179,178,0,3.17959
FM2D,179,178,0.528014,2.90312
FM3D,179,178,15.8843,3.17959
ICP,179,178,0.659617,2.63338
PCA,179,178,0.00067,3.97718
FVR,179,178,18.3344,3.40647
FVR3D,179,178,37.997,2.98419
FVR3D-2,179,178,19.8642,2.75202
FFVR,179,178,4.53947,3.45727
none,180,179,0,2.61426
FM2D,180,179,0.583645,2.56972
FM3D,180,179,16.0336,2.61426
ICP,180,179,0.697504,3.09411
PCA,180,179,0.000805,3.38273
FVR,180,179,18.64,2.76044
FVR3D,180,179,38.1043,2.73079
FVR3D-2,180,179,20.0753,2.94716
FFVR,180,179,4.64169,3.28523
none,181,180,0,2.59401
FM2D,181,180,0.529433,2.3209
FM3D,181,180,15.8793,2.59401
ICP,181,180,0.487387,2.17164
PCA,181,180,0.000669,2.91125
FVR,181,180,18.7215,2.63392
FVR3D,181,180,38.0043,2.48265
FVR3D-2,181,180,19.6294,2.12649
FFVR,181,180,4.66071,2.76678
none,182,181,0,2.14066
FM2D,182,181,0.532921,2.0543
FM3D,182,181,15.98,2.14066
ICP,182,181,0.989661,1.98413
PCA,182,181,0.000689,3.11636
FVR,182,181,18.3176,2.14066
FVR3D,182,181,38.1571,2.65811
FVR3D-2,182,181,19.4651,1.9259
FFVR,182,181,4.68808,2.21963
none,183,182,0,3.45233
FM2D,183,182,0.531592,2.55484
FM3D,183,182,15.8785,3.45233
ICP,183,182,0.830689,3.19929
PCA,183,182,0.000668,4.11423
FVR,183,182,18.5563,3.56102
FVR3D,183,182,37.9648,3.18627
FVR3D-2,183,182,20.1874,3.47737
FFVR,183,182,4.66938,3.6378
none,184,183,0,3.01295
FM2D,184,183,0.515221,2.73085
FM3D,184,183,15.8936,3.01295
ICP,184,183,0.530242,2.91322
PCA,184,183,0.000688,3.95944
FVR,184,183,18.5901,2.97354
FVR3D,184,183,38.2476,3.15698
FVR3D-2,184,183,19.7513,2.85715
FFVR,184,183,4.55528,3.16277
none,185,184,0,2.76544
FM2D,185,184,0.554469,3.68822
FM3D,185,184,15.9831,2.76544
ICP,185,184,0.343777,2.84572
PCA,185,184,0.000708,2.85387
FVR,185,184,18.6695,3.81589
FVR3D,185,184,38.171,3.0305
FVR3D-2,185,184,19.662,2.56411
FFVR,185,184,4.67697,2.72271
none,186,185,0,2.71466
FM2D,186,185,0.488247,2.72021
FM3D,186,185,15.9032,2.71466
ICP,186,185,0.337233,2.97801
PCA,186,185,0.000711,2.7014
FVR,186,185,18.7406,2.84508
FVR3D,186,185,37.995,2.72166
FVR3D-2,186,185,19.6533,2.76015
FFVR,186,185,4.65628,2.60251
none,187,186,0,2.96428
FM2D,187,186,0.482571,2.68568
FM3D,187,186,15.9545,2.96428
ICP,187,186,0.830685,2.86313
PCA,187,186,0.000665,3.09982
FVR,187,186,18.7364,4.94183
FVR3D,187,186,38.0849,3.21013
FVR3D-2,187,186,20.0938,2.94185
FFVR,187,186,4.6842,2.75617
none,188,187,0,2.72181
FM2D,188,187,0.470916,2.35353
FM3D,188,187,15.9314,2.72181
ICP,188,187,0.508435,2.76985
PCA,188,187,0.00067,2.72415
FVR,188,187,18.7555,4.55019
FVR3D,188,187,38.0426,3.32924
FVR3D-2,188,187,19.937,2.68974
FFVR,188,187,4.67238,2.56909
none,189,188,0,2.97399
FM2D,189,188,0.510188,2.69255
FM3D,189,188,15.9144,2.97399
ICP,189,188,0.850827,2.3974
PCA,189,188,0.000671,2.83536
FVR,189,188,18.7606,2.97399
FVR3D,189,188,37.9521,2.97711
FVR3D-2,189,188,20.1735,2.52845
FFVR,189,188,4.5614,2.98741
none,190,189,0,2.57521
FM2D,190,189,0.504522,2.22891
FM3D,190,189,16.0626,2.57521
ICP,190,189,0.313935,2.25318
PCA,190,189,0.000668,2.20608
FVR,190,189,18.6182,2.4799
FVR3D,190,189,38.4096,2.15194
FVR3D-2,190,189,19.3558,2.31125
FFVR,190,189,4.54768,2.58241
none,191,190,0,4.53749
FM2D,191,190,0.463269,2.16474
FM3D,191,190,15.8826,4.53749
ICP,191,190,0.953317,4.65106
PCA,191,190,0.000824,3.03929
FVR,191,190,18.6839,2.41595
FVR3D,191,190,38.3599,3.03585
FVR3D-2,191,190,19.6918,6.91498
FFVR,191,190,4.64403,3.36285
none,192,191,0,4.57073
FM2D,192,191,0.522681,3.42629
FM3D,192,191,15.8929,4.57073
ICP,192,191,0.463992,3.58697
PCA,192,191,0.000669,5.62087
FVR,192,191,18.6479,3.20606
FVR3D,192,191,38.0179,4.14607
FVR3D-2,192,191,19.4588,3.90605
FFVR,192,191,4.57368,3.53375
none,193,192,0,4.56327
FM2D,193,192,0.456624,4.01669
FM3D,193,192,15.9096,4.56327
ICP,193,192,0.326824,3.5455
PCA,193,192,0.000685,3.58147
FVR,193,192,18.7536,4.42346
FVR3D,193,192,37.6479,4.72278
FVR3D-2,193,192,19.6311,4.95584
FFVR,193,192,4.66266,4.34683
none,194,193,0,4.76162
FM2D,194,193,0.451416,4.40219
FM3D,194,193,15.8993,4.76162
ICP,194,193,0.677395,3.36713
PCA,194,193,0.000666,4.62921
FVR,194,193,18.6783,3.53089
FVR3D,194,193,38.2714,4.16698
FVR3D-2,194,193,19.9396,4.26248
FFVR,194,193,4.55079,6.30133
none,195,194,0,2.53202
FM2D,195,194,0.461838,2.30656
FM3D,195,194,15.9963,2.53202
ICP,195,194,0.326459,2.58808
PCA,195,194,0.000663,2.42491
FVR,195,194,18.6571,2.50441
FVR3D,195,194,38.0723,2.46268
FVR3D-2,195,194,19.5988,2.60244
FFVR,195,194,4.6756,2.37961
none,196,195,0,2.86331
FM2D,196,195,0.475025,2.59245
FM3D,196,195,15.8882,2.86331
ICP,196,195,0.474267,2.8492
PCA,196,195,0.000762,2.6476
FVR,196,195,18.7931,3.08477
FVR3D,196,195,37.9616,3.24637
FVR3D-2,196,195,19.743,2.80197
FFVR,196,195,4.82783,3.63333
none,197,196,0,3.6373
FM2D,197,196,0.538469,4.44985
FM3D,197,196,15.8868,3.6373
ICP,197,196,0.846024,3.06498
PCA,197,196,0.000671,3.40647
FVR,197,196,18.7058,2.95478
FVR3D,197,196,37.9373,3.08673
FVR3D-2,197,196,20.1293,3.62588
FFVR,197,196,4.68967,4.37973
none,198,197,0,2.73805
FM2D,198,197,0.509708,2.34762
FM3D,198,197,15.9035,2.73805
ICP,198,197,0.811722,2.52774
PCA,198,197,0.000663,2.74902
FVR,198,197,18.5702,2.73357
FVR3D,198,197,38.1125,3.27677
FVR3D-2,198,197,20.182,2.45526
FFVR,198,197,4.59474,3.15007
none,199,198,0,3.89146
FM2D,199,198,0.514175,4.40309
FM3D,199,198,15.8984,3.89146
ICP,199,198,0.489436,5.12404
PCA,199,198,0.000663,5.07439
FVR,199,198,18.4742,4.07612
FVR3D,199,198,37.9912,3.99535
FVR3D-2,199,198,19.5262,4.09959
FFVR,199,198,4.6927,4.87231
none,200,199,0,3.23184
FM2D,200,199,0.51485,2.53012
FM3D,200,199,16.0373,3.23184
ICP,200,199,0.491359,2.77117
PCA,200,199,0.000669,3.49625
FVR,200,199,18.8117,2.67713
FVR3D,200,199,38.1103,3.07745
FVR3D-2,200,199,20.4902,2.72025
FFVR,200,199,4.61924,2.97891
none,201,200,0,3.06417
FM2D,201,200,0.518809,2.52029
FM3D,201,200,15.8849,3.06417
ICP,201,200,0.519442,2.5282
PCA,201,200,0.000685,3.18345
FVR,201,200,18.6214,2.79539
FVR3D,201,200,37.8861,2.48052
FVR3D-2,201,200,19.4601,2.93716
FFVR,201,200,4.71668,2.58375
none,202,201,0,3.29433
FM2D,202,201,0.510441,2.61092
FM3D,202,201,15.8881,3.29433
ICP,202,201,0.818289,2.52057
PCA,202,201,0.000663,3.23077
FVR,202,201,18.2881,3.19525
FVR3D,202,201,37.9473,2.70581
FVR3D-2,202,201,19.3571,2.34072
FFVR,202,201,4.67077,3.08921
none,203,202,0,3.03325
FM2D,203,202,0.548234,2.71316
FM3D,203,202,15.8878,3.03325
ICP,203,202,1.01921,2.88408
PCA,203,202,0.000683,2.92279
FVR,203,202,18.7232,3.20786
FVR3D,203,202,38.0663,3.2977
FVR3D-2,203,202,20.3945,2.62933
FFVR,203,202,4.64475,3.28295
none,204,203,0,3.72945
FM2D,204,203,0.530456,3.40917
FM3D,204,203,15.891,3.72945
ICP,204,203,0.529437,3.28093
PCA,204,203,0.000661,3.6089
FVR,204,203,18.6678,3.20374
FVR3D,204,203,38.0295,3.74923
FVR3D-2,204,203,19.705,3.08389
FFVR,204,203,4.67944,5.49726
none,205,204,0,4.77166
FM2D,205,204,0.517131,3.77966
FM3D,205,204,16.0149,4.77166
ICP,205,204,0.86118,4.07077
PCA,205,204,0.000682,5.84204
FVR,205,204,18.6447,5.16322
FVR3D,205,204,38.0342,6.35542
FVR3D-2,205,204,20.0573,3.90268
FFVR,205,204,4.69798,8.50978
none,206,205,0,4.87339
FM2D,206,205,0.546924,3.34705
FM3D,206,205,15.8848,4.87339
ICP,206,205,0.503615,3.97089
PCA,206,205,0.000701,4.20936
FVR,206,205,18.7451,3.67728
FVR3D,206,205,37.9527,3.97946
FVR3D-2,206,205,19.6739,3.86569
FFVR,206,205,4.67191,3.53059
none,207,206,0,3.70581
FM2D,207,206,0.536812,3.62895
FM3D,207,206,15.9054,3.70581
ICP,207,206,0.704663,3.55117
PCA,207,206,0.000653,3.79483
FVR,207,206,18.4948,3.50659
FVR3D,207,206,37.8793,3.60892
FVR3D-2,207,206,19.7553,3.96178
FFVR,207,206,4.67888,3.32417
none,208,207,0,3.3929
FM2D,208,207,0.525758,3.35016
FM3D,208,207,15.935,3.3929
ICP,208,207,0.541828,3.18148
PCA,208,207,0.000701,3.60542
FVR,208,207,18.7685,3.78335
FVR3D,208,207,37.8916,3.45773
FVR3D-2,208,207,20.1758,3.01844
FFVR,208,207,4.69837,3.5498
none,209,208,0,2.90523
FM2D,209,208,0.546265,3.0266
FM3D,209,208,15.8825,2.90523
ICP,209,208,0.652104,3.18112
PCA,209,208,0.000656,2.73354
FVR,209,208,18.3675,2.65042
FVR3D,209,208,38.1034,2.96727
FVR3D-2,209,208,19.5804,2.77241
FFVR,209,208,4.6819,2.77415
none,210,209,0,4.43662
FM2D,210,209,0.559906,4.03811
FM3D,210,209,16.0275,4.43662
ICP,210,209,0.652395,3.74183
PCA,210,209,0.000654,4.03978
FVR,210,209,18.3562,3.97972
FVR3D,210,209,38.0846,3.87554
FVR3D-2,210,209,20.0606,3.74195
FFVR,210,209,4.66823,4.12793
none,211,210,0,3.95516
FM2D,211,210,0.584094,3.59641
FM3D,211,210,15.917,3.95516
ICP,211,210,0.333039,4.0126
PCA,211,210,0.000652,3.91077
FVR,211,210,18.5766,3.71661
FVR3D,211,210,37.9612,3.28616
FVR3D-2,211,210,19.7881,3.50506
FFVR,211,210,4.65732,3.46288
none,212,211,0,5.29845
FM2D,212,211,0.538131,4.18802
FM3D,212,211,15.9022,5.29845
ICP,212,211,0.339706,4.49584
PCA,212,211,0.000652,4.38506
FVR,212,211,18.666,4.75585
FVR3D,212,211,38.0426,3.91319
FVR3D-2,212,211,19.3172,4.73005
FFVR,212,211,4.64547,3.79902
none,213,212,0,3.70455
FM2D,213,212,0.573364,3.8333
FM3D,213,212,15.9693,3.70455
ICP,213,212,0.500677,3.35404
PCA,213,212,0.000647,3.66214
FVR,213,212,18.6847,3.50863
FVR3D,213,212,37.8817,3.21716
FVR3D-2,213,212,19.4482,3.61323
FFVR,213,212,4.66195,3.2142
none,214,213,0,4.61127
FM2D,214,213,0.600544,3.85978
FM3D,214,213,15.8939,4.61127
ICP,214,213,0.637893,3.77473
PCA,214,213,0.000647,4.43964
FVR,214,213,18.4806,4.06615
FVR3D,214,213,38.1242,3.84014
FVR3D-2,214,213,19.6228,3.64367
FFVR,214,213,4.54568,4.23285
none,215,214,0,3.74545
FM2D,215,214,0.55755,3.24502
FM3D,215,214,16.0918,3.74545
ICP,215,214,0.354133,4.18789
PCA,215,214,0.00065,3.71319
FVR,215,214,18.6291,3.15843
FVR3D,215,214,37.9202,3.82725
FVR3D-2,215,214,19.4681,3.41027
FFVR,215,214,4.63535,3.2928
none,216,215,0,3.75489
FM2D,216,215,0.577933,4.09587
FM3D,216,215,15.8898,3.75489
ICP,216,215,0.507846,3.25114
PCA,216,215,0.000673,3.2373
FVR,216,215,18.5973,3.52246
FVR3D,216,215,38.1755,3.689
FVR3D-2,216,215,19.7083,3.41115
FFVR,216,215,4.59169,3.87925
none,217,216,0,3.85715
FM2D,217,216,0.575236,3.72037
FM3D,217,216,15.8846,3.85715
ICP,217,216,0.519998,3.78922
PCA,217,216,0.000649,3.53886
FVR,217,216,18.6721,3.22108
FVR3D,217,216,38.4438,3.78759
FVR3D-2,217,216,19.8825,3.11929
FFVR,217,216,4.69747,3.68122
none,218,217,0,3.67747
FM2D,218,217,0.59658,3.38603
FM3D,218,217,16.3673,3.67747
ICP,218,217,0.332318,3.80521
PCA,218,217,0.000644,3.84659
FVR,218,217,18.358,3.2421
FVR3D,218,217,38.0464,3.29609
FVR3D-2,218,217,19.3382,3.37604
FFVR,218,217,4.64239,3.99527
none,219,218,0,3.49775
FM2D,219,218,0.60744,3.1202
FM3D,219,218,15.8832,3.49775
ICP,219,218,0.500927,2.95666
PCA,219,218,0.0007,3.58397
FVR,219,218,18.6922,2.99785
FVR3D,219,218,37.9686,3.10233
FVR3D-2,219,218,19.5252,2.89744
FFVR,219,218,4.79083,2.94339
none,220,219,0,4.50734
FM2D,220,219,0.610237,4.56381
FM3D,220,219,15.9316,4.50734
ICP,220,219,0.498998,6.62011
PCA,220,219,0.000685,4.726
FVR,220,219,18.4374,4.25942
FVR3D,220,219,38.3366,6.854
FVR3D-2,220,219,19.5307,6.48295
FFVR,220,219,4.65484,5.02578
none,221,220,0,3.77245
FM2D,221,220,0.573231,3.18821
FM3D,221,220,15.8914,3.77245
ICP,221,220,0.492252,3.48348
PCA,221,220,0.000642,3.90707
FVR,221,220,18.7517,3.63318
FVR3D,221,220,37.9461,3.39017
FVR3D-2,221,220,19.7721,3.40314
FFVR,221,220,4.70875,3.2151
none,222,221,0,4.45927
FM2D,222,221,0.612063,3.99883
FM3D,222,221,15.9362,4.45927
ICP,222,221,0.491051,3.80724
PCA,222,221,0.000807,4.69186
FVR,222,221,18.2765,3.92614
FVR3D,222,221,38.3608,3.61779
FVR3D-2,222,221,19.7259,3.70815
FFVR,222,221,4.70598,3.78187
none,223,222,0,3.77278
FM2D,223,222,0.612038,3.57519
FM3D,223,222,15.9171,3.77278
ICP,223,222,0.517319,3.4203
PCA,223,222,0.000636,4.29806
FVR,223,222,18.3623,3.40939
FVR3D,223,222,38.0617,3.75877
FVR3D-2,223,222,19.3624,3.38404
FFVR,223,222,4.6235,3.74456
none,224,223,0,3.8528
FM2D,224,223,0.600704,3.32028
FM3D,224,223,15.8182,3.8528
ICP,224,223,0.496224,4.09546
PCA,224,223,0.00064,3.76497
FVR,224,223,18.9711,3.84785
FVR3D,224,223,37.9009,3.62194
FVR3D-2,224,223,19.9732,3.81623
FFVR,224,223,4.65088,3.37395
none,225,224,0,4.11419
FM2D,225,224,0.604926,3.78145
FM3D,225,224,15.8049,4.11419
ICP,225,224,0.497979,3.94574
PCA,225,224,0.000639,5.01378
FVR,225,224,18.2573,3.69403
FVR3D,225,224,37.9653,4.03018
FVR3D-2,225,224,19.6757,3.85861
FFVR,225,224,4.54352,6.26791
none,226,225,0,3.5778
FM2D,226,225,0.58786,3.03777
FM3D,226,225,15.9259,3.5778
ICP,226,225,0.510386,3.24372
PCA,226,225,0.000676,3.75736
FVR,226,225,18.5873,2.97987
FVR3D,226,225,37.8891,4.4777
FVR3D-2,226,225,19.8013,3.23965
FFVR,226,225,4.65789,3.12851
none,227,226,0,3.75834
FM2D,227,226,0.606743,3.45558
FM3D,227,226,15.8151,3.75834
ICP,227,226,0.327286,3.74403
PCA,227,226,0.000643,3.66998
FVR,227,226,18.273,3.35775
FVR3D,227,226,37.969,3.69522
FVR3D-2,227,226,19.1466,3.26774
FFVR,227,226,4.52248,3.33118
none,228,227,0,4.08656
FM2D,228,227,0.609956,3.69906
FM3D,228,227,15.9726,4.08656
ICP,228,227,0.859618,4.34072
PCA,228,227,0.000681,4.33719
FVR,228,227,18.5034,3.77696
FVR3D,228,227,37.6866,4.10526
FVR3D-2,228,227,19.6111,4.46895
FFVR,228,227,4.67892,4.01167
none,229,228,0,3.24755
FM2D,229,228,0.619347,3.13793
FM3D,229,228,15.804,3.24755
ICP,229,228,0.671635,3.01138
PCA,229,228,0.000644,3.37146
FVR,229,228,18.6207,2.89137
FVR3D,229,228,38.0747,3.83623
FVR3D-2,229,228,19.8341,2.9392
FFVR,229,228,4.64246,3.25438
none,230,229,0,4.09981
FM2D,230,229,0.631361,7.09597
FM3D,230,229,15.7996,4.09981
ICP,230,229,0.663524,4.10829
PCA,230,229,0.000672,6.1315
FVR,230,229,18.3546,4.17291
FVR3D,230,229,37.7614,5.76037
FVR3D-2,230,229,19.8116,3.98912
FFVR,230,229,4.64027,3.86742
none,231,230,0,3.58066
FM2D,231,230,0.571624,3.10914
FM3D,231,230,15.8489,3.58066
ICP,231,230,0.668454,3.02155
PCA,231,230,0.00067,3.89389
FVR,231,230,18.6258,3.12483
FVR3D,231,230,37.9407,3.2766
FVR3D-2,231,230,19.7178,3.16251
FFVR,231,230,4.55113,3.56851
none,232,231,0,3.39884
FM2D,232,231,0.551546,3.09529
FM3D,232,231,15.7891,3.39884
ICP,232,231,0.324754,3.53789
PCA,232,231,0.000649,3.82868
FVR,232,231,18.6017,4.07561
FVR3D,232,231,37.7171,3.24771
FVR3D-2,232,231,19.3559,3.49712
FFVR,232,231,4.65696,4.27537
none,233,232,0,3.78248
FM2D,233,232,0.531766,3.45516
FM3D,233,232,15.9735,3.78248
ICP,233,232,0.476845,3.53533
PCA,233,232,0.000659,4.21555
FVR,233,232,18.2479,3.59056
FVR3D,233,232,37.8912,3.99129
FVR3D-2,233,232,19.4184,3.02859
FFVR,233,232,4.67279,4.395
none,234,233,0,3.65904
FM2D,234,233,0.543302,3.4815
FM3D,234,233,15.8112,3.65904
ICP,234,233,0.678542,3.77968
PCA,234,233,0.000628,3.73087
FVR,234,233,18.7204,3.86446
FVR3D,234,233,37.8456,4.05162
FVR3D-2,234,233,19.7228,3.35505
FFVR,234,233,4.62829,3.88689
none,235,234,0,4.92667
FM2D,235,234,0.546045,4.1164
FM3D,235,234,15.8033,4.92667
ICP,235,234,0.836594,3.36953
PCA,235,234,0.00064,5.17984
FVR,235,234,18.5969,4.69698
FVR3D,235,234,38.1303,4.09561
FVR3D-2,235,234,19.9013,3.41335
FFVR,235,234,4.66108,4.98661
none,236,235,0,4.73776
FM2D,236,235,0.528879,5.08837
FM3D,236,235,15.9204,4.73776
ICP,236,235,0.377046,4.74497
PCA,236,235,0.000642,4.19526
FVR,236,235,18.2551,4.58725
FVR3D,236,235,37.6767,4.57777
FVR3D-2,236,235,19.9516,6.19181
FFVR,236,235,4.64565,4.60006
none,237,236,0,4.43294
FM2D,237,236,0.503104,4.05541
FM3D,237,236,15.8006,4.43294
ICP,237,236,0.498841,4.85383
PCA,237,236,0.000708,4.56597
FVR,237,236,18.5611,5.31898
FVR3D,237,236,38.1937,4.19218
FVR3D-2,237,236,19.3891,4.46724
FFVR,237,236,4.65325,4.63452
none,238,237,0,4.98097
FM2D,238,237,0.482314,4.44443
FM3D,238,237,15.9748,4.98097
ICP,238,237,0.680017,4.3012
PCA,238,237,0.00067,5.74554
FVR,238,237,18.4185,8.40045
FVR3D,238,237,37.8264,4.92773
FVR3D-2,238,237,19.8267,4.76555
FFVR,238,237,4.67594,8.00877
none,239,238,0,3.29646
FM2D,239,238,0.564624,2.72181
FM3D,239,238,15.805,3.29646
ICP,239,238,0.852478,2.71701
PCA,239,238,0.000654,3.20724
FVR,239,238,18.8645,4.15533
FVR3D,239,238,37.8546,2.81573
FVR3D-2,239,238,20.2612,3.0477
FFVR,239,238,4.67094,4.15654
none,240,239,0,3.13197
FM2D,240,239,0.511976,2.90485
FM3D,240,239,15.7985,3.13197
ICP,240,239,0.479311,2.93776
PCA,240,239,0.000667,3.11353
FVR,240,239,18.5605,2.79684
FVR3D,240,239,37.9794,2.98768
FVR3D-2,240,239,19.4853,2.97851
FFVR,240,239,4.53767,4.94114
none,241,240,0,2.80439
FM2D,241,240,0.48623,2.40343
FM3D,241,240,15.9555,2.80439
ICP,241,240,0.527777,2.41507
PCA,241,240,0.000659,3.11714
FVR,241,240,18.3078,2.42383
FVR3D,241,240,37.7403,2.70226
FVR3D-2,241,240,19.8688,2.6078
FFVR,241,240,4.57799,5.46066
none,242,241,0,3.55855
FM2D,242,241,0.486939,2.83476
FM3D,242,241,15.8145,3.55855
ICP,242,241,0.514285,2.94847
PCA,242,241,0.000669,3.09867
FVR,242,241,18.4556,3.23657
FVR3D,242,241,38.2131,3.56725
FVR3D-2,242,241,19.2961,3.22777
FFVR,242,241,4.66153,3.14857
none,243,242,0,8.35568
FM2D,243,242,0.465777,6.45415
FM3D,243,242,15.9482,8.35568
ICP,243,242,0.673429,3.50812
PCA,243,242,0.000659,8.31764
FVR,243,242,18.5202,4.79565
FVR3D,243,242,37.9797,7.5101
FVR3D-2,243,242,19.8783,4.0408
FFVR,243,242,4.64083,7.57638
none,244,243,0,3.34147
FM2D,244,243,0.465362,3.52674
FM3D,244,243,15.8019,3.34147
ICP,244,243,0.870891,2.87755
PCA,244,243,0.000654,3.45744
FVR,244,243,18.7668,4.21481
FVR3D,244,243,37.8293,4.1974
FVR3D-2,244,243,20.3913,2.79781
FFVR,244,243,4.65766,5.31248
none,245,244,0,3.43671
FM2D,245,244,0.468531,3.15582
FM3D,245,244,15.8024,3.43671
ICP,245,244,0.49746,3.19544
PCA,245,244,0.000725,3.92996
FVR,245,244,18.4241,3.75482
FVR3D,245,244,38.0299,3.56783
FVR3D-2,245,244,19.6262,3.58742
FFVR,245,244,4.68473,7.44558
none,246,245,0,3.42533
FM2D,246,245,0.476456,3.33359
FM3D,246,245,15.9781,3.42533
ICP,246,245,0.329077,3.22651
PCA,246,245,0.000679,3.59423
FVR,246,245,18.5915,3.10485
FVR3D,246,245,37.7912,3.17162
FVR3D-2,246,245,19.5763,3.09844
FFVR,246,245,4.68957,4.68613
none,247,246,0,2.87594
FM2D,247,246,0.484835,2.4204
FM3D,247,246,15.8239,2.87594
ICP,247,246,0.665231,2.59636
PCA,247,246,0.000651,3.16674
FVR,247,246,18.5877,2.47453
FVR3D,247,246,38.0402,2.51111
FVR3D-2,247,246,19.7538,2.75276
FFVR,247,246,4.64275,5.55251
none,248,247,0,3.39247
FM2D,248,247,0.488281,2.88454
FM3D,248,247,15.9133,3.39247
ICP,248,247,0.490426,2.75366
PCA,248,247,0.000647,3.37697
FVR,248,247,18.5245,2.99418
FVR3D,248,247,37.9568,3.24891
FVR3D-2,248,247,19.2704,2.78945
FFVR,248,247,4.5959,3.46322
none,249,248,0,3.27035
FM2D,249,248,0.454216,2.87865
FM3D,249,248,15.8025,3.27035
ICP,249,248,0.705002,2.83424
PCA,249,248,0.00065,3.21156
FVR,249,248,18.7379,2.82389
FVR3D,249,248,37.724,3.02101
FVR3D-2,249,248,19.6643,3.03529
FFVR,249,248,4.65916,4.68904
none,250,249,0,3.47725
FM2D,250,249,0.44597,2.67525
FM3D,250,249,15.8001,3.47725
ICP,250,249,0.836321,2.83176
PCA,250,249,0.000666,3.48855
FVR,250,249,18.2989,3.00441
FVR3D,250,249,37.9783,3.40233
FVR3D-2,250,249,19.6455,3.10927
FFVR,250,249,4.62992,5.85276
none,251,250,0,4.00367
FM2D,251,250,0.43688,3.82336
FM3D,251,250,15.9705,4.00367
ICP,251,250,0.682115,3.57995
PCA,251,250,0.000712,4.83173
FVR,251,250,18.4641,4.32636
FVR3D,251,250,37.6954,4.76044
FVR3D-2,251,250,19.996,4.12507
FFVR,251,250,4.66904,4.07383
none,252,251,0,3.93625
FM2D,252,251,0.422044,3.35434
FM3D,252,251,15.7982,3.93625
ICP,252,251,0.686454,3.25724
PCA,252,251,0.000657,3.52865
FVR,252,251,18.2589,3.62068
FVR3D,252,251,38.266,3.01235
FVR3D-2,252,251,19.8291,2.94634
FFVR,252,251,4.58501,3.26576
none,253,252,0,3.46911
FM2D,253,252,0.436031,2.89594
FM3D,253,252,15.9095,3.46911
ICP,253,252,0.351039,3.46201
PCA,253,252,0.000667,3.94753
FVR,253,252,18.4292,2.90565
FVR3D,253,252,37.9008,3.06379
FVR3D-2,253,252,19.4763,3.31655
FFVR,253,252,4.65558,4.1527
none,254,253,0,3.68415
FM2D,254,253,0.390129,3.47442
