alg,frame1,frame2,seconds,hd
FFVR,19,18,4.64694,6.55166
FFVR,20,19,4.63597,3.86704
FFVR,21,20,4.64149,3.54749
FFVR,22,21,4.6773,4.09984
FFVR,23,22,4.64156,3.58653
FFVR,24,23,4.63631,5.00288
FFVR,25,24,4.63438,4.04728
FFVR,26,25,4.64256,3.20996
FFVR,27,26,4.66752,3.36917
FFVR,28,27,4.66165,18.6936
FFVR,29,28,4.64477,2.97566
