alg,frame1,frame2,seconds,hd
FM2D,117,116,0.363913,3.4341
FM2D,118,117,0.461441,3.24073
FM2D,119,118,0.363659,2.53762
FM2D,120,119,0.467551,2.45591
FM2D,121,120,0.344146,2.77965
FM2D,122,121,0.438905,4.22461
FM2D,123,122,0.367168,2.56812
FM2D,124,123,0.373646,2.36633
FM2D,125,124,0.485096,2.73379
FM2D,126,125,0.402357,3.14647
FM2D,127,126,0.487028,3.49849
FM2D,128,127,0.38979,2.64803
FM2D,129,128,0.404949,3.09599
FM2D,130,129,0.419128,3.43155
FM2D,131,130,0.379297,3.30248
FM2D,132,131,0.414891,3.61223
FM2D,133,132,0.385559,3.47796
FM2D,134,133,0.390509,3.15442
FM2D,135,134,0.33416,2.75232
FM2D,136,135,0.400989,3.61552
FM2D,137,136,0.343135,3.7695
FM2D,138,137,0.419888,2.96485
FM2D,139,138,0.359471,2.94097
FM2D,140,139,0.406596,3.49585
FM2D,141,140,0.370454,3.31433
FM2D,142,141,0.386069,4.52423
FM2D,143,142,0.321727,3.41839
FM2D,144,143,0.350526,3.10894
FM2D,145,144,0.34807,4.26284
FM2D,146,145,0.385092,3.56808
FM2D,147,146,0.453585,4.65607
FM2D,148,147,0.401892,3.39369
FM2D,149,148,0.46817,3.74552
FM2D,150,149,0.383453,4.44372
FM2D,151,150,0.423811,4.87212
FM2D,152,151,0.336338,5.13276
FM3D,1,0,15.8219,3.73532
FM3D,2,1,15.7285,4.04654
FM3D,3,2,15.8138,4.40147
FM3D,4,3,15.9378,3.06327
FM3D,5,4,15.9318,3.29445
FM3D,6,5,16.0405,3.02132
FM3D,7,6,15.9815,3.29831
FM3D,8,7,15.9069,2.94432
FM3D,9,8,15.9435,6.8406
FM3D,10,9,15.9825,3.19713
FM3D,11,10,16.0737,3.76277
FM3D,12,11,15.8724,3.21383
FM3D,13,12,16.0041,3.28726
FM3D,14,13,15.8792,3.2921
FM3D,15,14,15.804,2.95538
FM3D,16,15,15.7428,3.49342
FM3D,17,16,15.7482,3.43871
FM3D,18,17,15.799,3.38792
FM3D,19,18,15.8832,3.50075
FM3D,20,19,16.0979,3.55701
FM3D,21,20,16.1691,3.55705
FM3D,22,21,16.6521,3.33481
FM3D,23,22,16.5826,3.65094
FM3D,24,23,16.3931,3.27965
FM3D,25,24,16.146,3.08842
FM3D,26,25,16.3285,4.71112
FM3D,27,26,16.1225,4.42314
FM3D,28,27,16.5264,3.10608
FM3D,29,28,16.2167,3.65925
FM3D,30,29,15.9645,3.5523
FM3D,31,30,16.2803,3.61971
FM3D,32,31,15.7448,3.20362
FM3D,33,32,15.7473,4.05401
FM3D,34,33,15.7247,3.73222
FM3D,35,34,15.7302,4.21243
FM3D,36,35,15.7088,3.7738
FM3D,37,36,15.7241,3.31657
FM3D,38,37,15.741,3.48778
FM3D,39,38,15.7029,3.64154
FM3D,40,39,15.7002,3.81696
FM3D,41,40,15.7365,4.09686
FM3D,42,41,15.7345,4.19392
FM3D,43,42,15.696,4.1224
FM3D,44,43,15.6921,4.19014
FM3D,45,44,15.6966,5.23219
FM3D,46,45,15.7089,4.31972
FM3D,47,46,15.7205,4.33479
FM3D,48,47,15.751,4.76966
FM3D,49,48,15.6827,4.58639
FM3D,50,49,15.6832,4.50099
FM3D,51,50,15.7201,5.71321
FM3D,52,51,15.7137,4.75024
FM3D,53,52,15.7358,4.48313
FM3D,54,53,15.7647,5.00348
FM3D,55,54,15.7222,5.56942
FM3D,56,55,15.7075,5.94445
FM3D,57,56,15.7244,5.59787
FM3D,58,57,15.753,4.69864
FM3D,59,58,15.7252,4.97383
FM3D,60,59,15.7381,4.78273
FM3D,61,60,15.7181,6.07077
FM3D,62,61,15.7127,4.14543
FM3D,63,62,15.7589,4.13345
FM3D,64,63,15.7576,4.40135
FM3D,65,64,15.7534,3.79773
FM3D,66,65,15.7754,3.92872
FM3D,67,66,15.734,4.09546
FM3D,68,67,15.7481,4.13923
FM3D,69,68,15.7408,3.73026
FM3D,70,69,15.7119,4.17223
FM3D,71,70,15.7223,3.91932
FM3D,72,71,15.6912,4.64384
FM3D,73,72,15.6887,3.57118
FM3D,74,73,15.6915,3.82681
FM3D,75,74,15.7091,3.77414
FM3D,76,75,15.6907,3.91314
FM3D,77,76,15.6726,4.28976
FM3D,78,77,15.6855,4.52469
FM3D,79,78,15.7153,4.25941
FM3D,80,79,15.6743,3.99452
FM3D,81,80,15.6882,4.62695
FM3D,82,81,15.701,4.55302
FM3D,83,82,15.7148,5.26268
FM3D,84,83,15.6941,6.679
FM3D,85,84,15.7165,3.949
FM3D,86,85,15.7235,4.04432
FM3D,87,86,15.6858,4.27483
FM3D,88,87,15.6949,3.84772
FM3D,89,88,15.6927,4.56032
FM3D,90,89,15.7403,4.54324
FM3D,91,90,15.6991,4.3849
FM3D,92,91,15.6726,4.93128
FM3D,93,92,15.7181,4.76951
FM3D,94,93,15.6868,5.53868
FM3D,95,94,15.7093,5.32001
FM3D,96,95,15.6987,6.64708
FM3D,97,96,15.7145,6.57197
FM3D,98,97,15.7207,4.30239
FM3D,99,98,15.6986,6.8472
FM3D,100,99,15.7121,8.36172
FM3D,101,100,15.6868,4.61846
FM3D,102,101,15.719,4.29722
FM3D,103,102,15.6942,4.21029
FM3D,104,103,15.6811,4.76615
FM3D,105,104,15.6795,12.3459
FM3D,106,105,15.6781,4.32591
FM3D,107,106,15.6831,3.40796
FM3D,108,107,15.8065,4.28446
FM3D,109,108,15.7057,4.08451
FM3D,110,109,15.6777,3.89826
FM3D,111,110,15.703,4.15422
FM3D,112,111,15.6954,3.82637
FM3D,113,112,15.6818,3.76153
FM3D,114,113,15.6812,3.78516
FM3D,115,114,15.7082,4.12903
FM3D,116,115,15.6844,4.64468
FM3D,117,116,15.6821,4.04
FM3D,118,117,15.7147,3.76385
FM3D,119,118,15.7229,3.53013
FM3D,120,119,15.7079,3.19033
FM3D,121,120,15.7217,3.74961
FM3D,122,121,15.7227,4.81762
FM3D,123,122,15.7235,3.24801
FM3D,124,123,15.6988,3.12783
FM3D,125,124,15.6727,3.79014
FM3D,126,125,15.7052,3.63675
FM3D,127,126,15.6871,4.31472
FM3D,128,127,15.6754,3.01004
FM3D,129,128,15.6719,3.6463
FM3D,130,129,15.6957,4.74678
FM3D,131,130,15.7078,3.60905
FM3D,132,131,15.73,3.91976
FM3D,133,132,15.7099,3.77053
FM3D,134,133,15.7225,3.23675
FM3D,135,134,15.687,3.30784
FM3D,136,135,15.6959,3.83381
FM3D,137,136,15.6994,3.84677
FM3D,138,137,15.6826,3.48169
FM3D,139,138,15.7007,3.5185
FM3D,140,139,15.7141,3.70272
FM3D,141,140,15.6902,3.70866
FM3D,142,141,15.6919,4.85147
FM3D,143,142,15.7244,3.69863
FM3D,144,143,15.7619,3.47442
FM3D,145,144,15.7786,3.7258
FM3D,146,145,15.7141,3.77679
FM3D,147,146,15.7093,5.1245
FM3D,148,147,15.7005,4.02072
FM3D,149,148,15.6666,3.62304
FM3D,150,149,15.6914,4.02095
FM3D,151,150,15.6836,5.19405
FM3D,152,151,15.6888,5.28632
ICP,1,0,0.489744,3.40344
ICP,2,1,0.664025,3.31727
ICP,3,2,0.625287,3.59305
ICP,4,3,0.464009,2.91408
ICP,5,4,0.305713,3.2501
ICP,6,5,0.324077,2.78311
ICP,7,6,0.639522,4.0769
ICP,8,7,0.623037,2.94496
ICP,9,8,0.349119,7.38127
ICP,10,9,0.350349,2.99868
ICP,11,10,0.469353,3.6298
ICP,12,11,0.859584,2.93645
ICP,13,12,0.343655,3.23671
ICP,14,13,0.780651,2.86313
ICP,15,14,0.597216,3.07775
ICP,16,15,1.17646,3.43753
ICP,17,16,0.662674,3.04698
ICP,18,17,0.932772,2.9055
ICP,19,18,0.981968,2.95968
ICP,20,19,0.499923,3.11286
ICP,21,20,0.60057,3.30467
ICP,22,21,0.630726,3.14057
ICP,23,22,0.795082,3.38261
ICP,24,23,0.472358,3.27325
ICP,25,24,0.341236,3.18198
ICP,26,25,0.650367,4.64758
ICP,27,26,0.477967,4.18334
ICP,28,27,0.48895,2.94186
ICP,29,28,0.31701,3.06009
ICP,30,29,0.478243,3.40537
ICP,31,30,0.314666,3.56234
ICP,32,31,0.490764,3.02428
ICP,33,32,0.322652,3.69082
ICP,34,33,0.325008,3.23822
ICP,35,34,0.500095,3.62065
ICP,36,35,0.810601,3.61985
ICP,37,36,0.635698,4.57654
ICP,38,37,0.641002,7.28216
ICP,39,38,0.339195,3.68181
ICP,40,39,0.49216,3.43704
ICP,41,40,0.491391,4.16984
ICP,42,41,0.789268,3.82461
ICP,43,42,0.629012,4.01727
ICP,44,43,0.489092,4.23072
ICP,45,44,0.64346,4.3288
ICP,46,45,1.09997,3.71045
none,1,0,0,3.52263
FM2D,1,0,0.480214,3.31469
FM3D,1,0,16.0082,3.52263
ICP,1,0,1.03347,3.28737
PCA,1,0,0.000652,3.49361
FVR,1,0,18.7405,3.37734
FVR3D,1,0,37.8597,3.37144
FVR3D-2,1,0,19.3983,3.53314
FFVR,1,0,4.59736,3.13712
none,2,1,0,3.72409
FM2D,2,1,0.460497,3.57114
FM3D,2,1,15.8818,3.72409
ICP,2,1,0.557101,3.53787
PCA,2,1,0.000656,3.7894
FVR,2,1,18.6366,3.64221
FVR3D,2,1,38.1452,4.26347
FVR3D-2,2,1,19.7567,3.40463
FFVR,2,1,4.67443,3.35629
none,3,2,0,4.10737
FM2D,3,2,0.513366,3.92783
FM3D,3,2,15.9265,4.10737
ICP,3,2,0.34987,4.36245
PCA,3,2,0.000658,4.07092
FVR,3,2,18.3519,3.95072
FVR3D,3,2,37.9032,3.66161
FVR3D-2,3,2,19.6657,4.03899
FFVR,3,2,4.57898,3.82918
none,4,3,0,3.1446
FM2D,4,3,0.434697,3.08451
FM3D,4,3,15.8686,3.1446
ICP,4,3,0.346517,3.72224
PCA,4,3,0.000652,3.15097
FVR,4,3,18.6835,3.11469
FVR3D,4,3,37.8366,4.43427
FVR3D-2,4,3,20.0286,2.75131
FFVR,4,3,4.64381,3.07926
none,5,4,0,3.66559
FM2D,5,4,0.440613,3.41661
FM3D,5,4,15.8626,3.66559
ICP,5,4,0.54952,2.91743
PCA,5,4,0.000652,3.50396
FVR,5,4,18.27,3.6629
FVR3D,5,4,38.1314,4.02779
FVR3D-2,5,4,19.7002,2.83389
FFVR,5,4,4.66671,3.1152
none,6,5,0,3.16226
FM2D,6,5,0.452505,3.00196
FM3D,6,5,16.081,3.16226
ICP,6,5,0.680701,3.2571
PCA,6,5,0.000658,2.95295
FVR,6,5,18.5523,3.18609
FVR3D,6,5,37.9723,3.3889
FVR3D-2,6,5,19.7118,2.86449
FFVR,6,5,4.60302,3.2536
none,7,6,0,4.81594
FM2D,7,6,0.447533,2.9336
FM3D,7,6,15.9182,4.81594
ICP,7,6,0.71514,3.96992
PCA,7,6,0.000657,3.30168
FVR,7,6,18.7031,3.15388
FVR3D,7,6,37.8705,3.17097
FVR3D-2,7,6,19.4509,2.79861
FFVR,7,6,4.59653,2.86465
none,8,7,0,3.18068
FM2D,8,7,0.432898,2.86871
FM3D,8,7,15.9459,3.18068
ICP,8,7,0.356548,3.21449
PCA,8,7,0.000685,5.12024
FVR,8,7,18.436,2.99927
FVR3D,8,7,38.0708,3.15751
FVR3D-2,8,7,19.3419,3.04891
FFVR,8,7,4.57778,4.24502
none,9,8,0,7.09698
FM2D,9,8,0.458452,7.58831
FM3D,9,8,15.8596,7.09698
ICP,9,8,0.96489,6.39557
PCA,9,8,0.00068,12.7329
FVR,9,8,18.8688,7.05438
FVR3D,9,8,37.9321,6.25962
FVR3D-2,9,8,20.2238,5.92742
FFVR,9,8,4.69869,7.553
none,10,9,0,2.99177
FM2D,10,9,0.46351,2.77308
FM3D,10,9,15.89,2.99177
ICP,10,9,0.349947,3.08761
PCA,10,9,0.00063,3.46837
FVR,10,9,18.8038,3.02356
FVR3D,10,9,38.2049,4.36379
FVR3D-2,10,9,19.5697,3.02682
FFVR,10,9,4.61733,2.78323
none,11,10,0,3.47523
FM2D,11,10,0.449489,3.36637
FM3D,11,10,16.0718,3.47523
ICP,11,10,0.513601,3.41459
PCA,11,10,0.000677,3.48821
FVR,11,10,18.6102,3.43474
FVR3D,11,10,37.9201,4.34801
FVR3D-2,11,10,19.2902,3.6211
FFVR,11,10,4.72821,3.41993
none,12,11,0,3.3933
FM2D,12,11,0.459603,3.06112
FM3D,12,11,15.88,3.3933
ICP,12,11,0.518602,3.10692
PCA,12,11,0.000683,3.17493
FVR,12,11,18.7547,3.28109
FVR3D,12,11,37.8911,4.06632
FVR3D-2,12,11,19.7449,3.165
FFVR,12,11,4.73305,3.31025
none,13,12,0,3.75333
FM2D,13,12,0.476102,3.21081
FM3D,13,12,15.8824,3.75333
ICP,13,12,0.532675,3.10581
PCA,13,12,0.000705,3.24875
FVR,13,12,18.3311,3.38734
FVR3D,13,12,38.2497,3.22893
FVR3D-2,13,12,19.9787,3.43893
FFVR,13,12,4.67714,3.28989
none,14,13,0,3.33916
FM2D,14,13,0.516451,3.09353
FM3D,14,13,15.8893,3.33916
ICP,14,13,0.533248,3.27786
PCA,14,13,0.00068,3.07366
FVR,14,13,18.7936,3.12676
FVR3D,14,13,37.7541,3.96652
FVR3D-2,14,13,19.5603,3.30589
FFVR,14,13,4.68106,3.37476
none,15,14,0,3.02609
FM2D,15,14,0.492773,3.03932
FM3D,15,14,15.8897,3.02609
ICP,15,14,0.341077,2.97537
PCA,15,14,0.000693,2.96125
FVR,15,14,18.436,3.08415
FVR3D,15,14,37.8908,3.02072
FVR3D-2,15,14,20.2236,2.73596
FFVR,15,14,4.53073,3.74015
none,16,15,0,3.54717
FM2D,16,15,0.481729,3.32225
FM3D,16,15,16.0751,3.54717
ICP,16,15,0.712888,3.33959
PCA,16,15,0.000678,3.37736
FVR,16,15,18.6066,3.57231
FVR3D,16,15,37.9954,3.64229
FVR3D-2,16,15,20.0193,3.51558
FFVR,16,15,4.68217,3.95443
none,17,16,0,3.24906
FM2D,17,16,0.480226,3.35192
FM3D,17,16,15.8904,3.24906
ICP,17,16,0.538443,3.06356
PCA,17,16,0.000684,3.59355
FVR,17,16,18.5259,3.13325
FVR3D,17,16,37.8993,3.19614
FVR3D-2,17,16,19.8405,3.0545
FFVR,17,16,4.79919,3.39099
none,18,17,0,3.29079
FM2D,18,17,0.477783,3.19471
FM3D,18,17,15.8868,3.29079
ICP,18,17,0.535663,3.16379
PCA,18,17,0.000724,4.08508
FVR,18,17,18.6255,3.82186
FVR3D,18,17,37.884,5.45549
FVR3D-2,18,17,20.4363,3.2176
FFVR,18,17,4.68483,3.29132
none,19,18,0,3.39152
FM2D,19,18,0.475929,3.34939
FM3D,19,18,15.8928,3.39152
ICP,19,18,0.704231,3.04988
PCA,19,18,0.00068,4.64762
FVR,19,18,18.6906,4.00774
FVR3D,19,18,37.9748,3.63982
FVR3D-2,19,18,20.0051,3.01683
FFVR,19,18,4.67295,4.13448
none,20,19,0,3.88248
FM2D,20,19,0.480085,3.61686
FM3D,20,19,15.8744,3.88248
ICP,20,19,0.872514,3.07224
PCA,20,19,0.000675,7.61314
FVR,20,19,18.6289,3.66126
FVR3D,20,19,37.7419,3.4389
FVR3D-2,20,19,19.5585,3.38343
FFVR,20,19,4.65977,4.15869
none,21,20,0,3.50013
FM2D,21,20,0.487936,3.0849
FM3D,21,20,16.0529,3.50013
ICP,21,20,0.493013,3.2849
PCA,21,20,0.000675,3.37222
FVR,21,20,18.5289,3.35693
